date,profit,loc_lat,loc_lng,loc_city
2018-05-06,1375.51,32.05971,34.8732,Jerusalem
2018-05-06,-584.65,53.16167,6.76111,Amsterdam
2018-05-06,4132.7,44.98901,38.94324,Moscow
2018-05-06,3694.46,46.23899,-63.13414,Halifax
2018-05-06,-663.3,-25.42944,-50.00639,Sao Paulo
2018-05-06,3054.53,46.23899,-63.13414,Halifax
2018-05-06,-593.47,40.67705,-73.89125,New York
2018-05-06,1026.49,-25.42944,-50.00639,Sao Paulo
2018-05-06,643.43,20.88953,-156.47432,Honolulu
2018-05-06,28.74,55.25,24.75,Vilnius
2018-05-06,1156.44,33.86419,48.26258,Tehran
2018-05-06,2073.82,20.88953,-156.47432,Honolulu
2018-05-06,4571.48,44.98901,38.94324,Moscow
2018-05-06,3603.92,6.95194,121.96361,Manila
2018-05-06,3261.42,53.16167,6.76111,Amsterdam
2018-05-06,-261.87,55.25,24.75,Vilnius
2018-05-06,535.42,41.14676,-73.49484,New York
2018-05-06,3030.5,46.23899,-63.13414,Halifax
2018-05-06,179.6,44.98901,38.94324,Moscow
2018-05-06,1433.28,53.16167,6.76111,Amsterdam
2018-05-06,1830.68,46.23899,-63.13414,Halifax
2018-05-06,996.46,44.98901,38.94324,Moscow
2018-05-06,2150.82,-25.42944,-50.00639,Sao Paulo
2018-05-06,-208.87,6.95194,121.96361,Manila
2018-05-06,-693.78,20.88953,-156.47432,Honolulu
2018-05-06,446.76,6.95194,121.96361,Manila
2018-05-06,4280.8,40.67705,-73.89125,New York
2018-05-06,4975.2,40.67705,-73.89125,New York
2018-05-07,986.39,41.14676,-73.49484,New York
2018-05-07,-462.61,18.00747,-76.78319,Jamaica
2018-05-07,4303.71,33.86419,48.26258,Tehran
2018-05-07,4891.19,53.16167,6.76111,Amsterdam
2018-05-07,3711.37,-25.42944,-50.00639,Sao Paulo
2018-05-07,269.9,55.25,24.75,Vilnius
2018-05-07,1226.81,33.86419,48.26258,Tehran
2018-05-07,2346.62,53.16167,6.76111,Amsterdam
2018-05-07,864.5,44.98901,38.94324,Moscow
2018-05-07,1121.18,-25.42944,-50.00639,Sao Paulo
2018-05-07,-313.15,20.88953,-156.47432,Honolulu
2018-05-07,2524.8,46.23899,-63.13414,Halifax
2018-05-07,1971.48,55.25,24.75,Vilnius
2018-05-07,2902.69,36.06523,-119.01677,Los Angeles
2018-05-07,4394.81,40.67705,-73.89125,New York
2018-05-07,369.88,40.67705,-73.89125,New York
2018-05-07,3897.57,46.23899,-63.13414,Halifax
2018-05-07,3175.42,44.98901,38.94324,Moscow
2018-05-07,3959.88,40.67705,-73.89125,New York
2018-05-07,2634.34,33.86419,48.26258,Tehran
2018-05-07,342.8,6.95194,121.96361,Manila
2018-05-07,1691.42,53.16167,6.76111,Amsterdam
2018-05-07,1817.26,33.86419,48.26258,Tehran
2018-05-07,3212.48,44.98901,38.94324,Moscow
2018-05-07,1637.76,6.95194,121.96361,Manila
2018-05-07,-912.6,-25.42944,-50.00639,Sao Paulo
2018-05-07,2082.27,6.95194,121.96361,Manila
2018-05-07,1964.37,6.95194,121.96361,Manila
2018-05-07,4525.71,33.86419,48.26258,Tehran
2018-05-07,2426.21,46.23899,-63.13414,Halifax
2018-05-07,3370.79,46.23899,-63.13414,Halifax
2018-05-07,1953.91,32.05971,34.8732,Jerusalem
2018-05-07,1219.42,53.16167,6.76111,Amsterdam
2018-05-08,-620.56,41.14676,-73.49484,New York
2018-05-08,1829.79,41.14676,-73.49484,New York
2018-05-08,555.85,40.67705,-73.89125,New York
2018-05-08,1418.25,44.98901,38.94324,Moscow
2018-05-08,1326.5,18.00747,-76.78319,Jamaica
2018-05-08,3231.94,41.14676,-73.49484,New York
2018-05-08,1393.84,41.14676,-73.49484,New York
2018-05-08,3765.88,55.25,24.75,Vilnius
2018-05-08,2627.24,20.88953,-156.47432,Honolulu
2018-05-08,3398.82,-25.42944,-50.00639,Sao Paulo
2018-05-08,2266.91,53.16167,6.76111,Amsterdam
2018-05-08,470.58,53.16167,6.76111,Amsterdam
2018-05-08,1616.2,46.23899,-63.13414,Halifax
2018-05-08,1866.6,53.16167,6.76111,Amsterdam
2018-05-08,240.59,20.88953,-156.47432,Honolulu
2018-05-08,-856.66,41.14676,-73.49484,New York
2018-05-08,565.32,46.23899,-63.13414,Halifax
2018-05-08,3792.33,18.00747,-76.78319,Jamaica
2018-05-08,3546.31,55.25,24.75,Vilnius
2018-05-08,720.9,41.14676,-73.49484,New York
2018-05-08,2666.17,44.98901,38.94324,Moscow
2018-05-08,791.75,-25.42944,-50.00639,Sao Paulo
2018-05-08,3977.32,32.05971,34.8732,Jerusalem
2018-05-08,1979.89,18.00747,-76.78319,Jamaica
2018-05-08,3079.93,55.25,24.75,Vilnius
2018-05-08,1102.47,53.16167,6.76111,Amsterdam
2018-05-08,2291.74,32.05971,34.8732,Jerusalem
2018-05-08,1514.95,6.95194,121.96361,Manila
2018-05-08,2504.88,46.23899,-63.13414,Halifax
2018-05-08,455.63,32.05971,34.8732,Jerusalem
2018-05-08,4401.13,6.95194,121.96361,Manila
2018-05-08,3979.96,40.67705,-73.89125,New York
2018-05-09,-39.21,20.88953,-156.47432,Honolulu
2018-05-09,4131.33,20.88953,-156.47432,Honolulu
2018-05-09,3835.34,55.25,24.75,Vilnius
2018-05-09,-616.92,20.88953,-156.47432,Honolulu
2018-05-09,1575.44,36.06523,-119.01677,Los Angeles
2018-05-09,3230.83,53.16167,6.76111,Amsterdam
2018-05-09,3953.7,44.98901,38.94324,Moscow
2018-05-09,4797.7,32.05971,34.8732,Jerusalem
2018-05-09,3388.7,20.88953,-156.47432,Honolulu
2018-05-09,-411.21,40.67705,-73.89125,New York
2018-05-09,1897.5,40.67705,-73.89125,New York
2018-05-09,-575.36,44.98901,38.94324,Moscow
2018-05-09,-686.24,32.05971,34.8732,Jerusalem
2018-05-09,1035.49,20.88953,-156.47432,Honolulu
2018-05-09,2421.1,44.98901,38.94324,Moscow
2018-05-09,1468.6,36.06523,-119.01677,Los Angeles
2018-05-09,-252.9,32.05971,34.8732,Jerusalem
2018-05-09,4863.75,55.25,24.75,Vilnius
2018-05-09,3047.4,18.00747,-76.78319,Jamaica
2018-05-09,-503.51,46.23899,-63.13414,Halifax
2018-05-09,3852.19,41.14676,-73.49484,New York
2018-05-09,2641.59,53.16167,6.76111,Amsterdam
2018-05-09,4446.15,36.06523,-119.01677,Los Angeles
2018-05-09,408.63,32.05971,34.8732,Jerusalem
2018-05-09,1651.69,44.98901,38.94324,Moscow
2018-05-09,-784.0,36.06523,-119.01677,Los Angeles
2018-05-09,4252.6,46.23899,-63.13414,Halifax
2018-05-09,-91.8,18.00747,-76.78319,Jamaica
2018-05-09,4167.94,33.86419,48.26258,Tehran
2018-05-09,1569.97,36.06523,-119.01677,Los Angeles
2018-05-09,4617.27,36.06523,-119.01677,Los Angeles
2018-05-09,1026.14,18.00747,-76.78319,Jamaica
2018-05-09,-313.94,6.95194,121.96361,Manila
2018-05-09,2227.54,6.95194,121.96361,Manila
2018-05-10,2279.89,18.00747,-76.78319,Jamaica
2018-05-10,2464.38,-25.42944,-50.00639,Sao Paulo
2018-05-10,-996.23,55.25,24.75,Vilnius
2018-05-10,1942.97,18.00747,-76.78319,Jamaica
2018-05-10,88.76,53.16167,6.76111,Amsterdam
2018-05-10,1803.83,6.95194,121.96361,Manila
2018-05-10,-597.25,32.05971,34.8732,Jerusalem
2018-05-10,2088.65,40.67705,-73.89125,New York
2018-05-10,4084.69,-25.42944,-50.00639,Sao Paulo
2018-05-10,1827.5,-25.42944,-50.00639,Sao Paulo
2018-05-10,-828.4,36.06523,-119.01677,Los Angeles
2018-05-10,4303.84,20.88953,-156.47432,Honolulu
2018-05-10,723.82,41.14676,-73.49484,New York
2018-05-10,2651.48,36.06523,-119.01677,Los Angeles
2018-05-10,886.3,-25.42944,-50.00639,Sao Paulo
2018-05-10,2384.69,20.88953,-156.47432,Honolulu
2018-05-10,2489.66,6.95194,121.96361,Manila
2018-05-10,286.83,18.00747,-76.78319,Jamaica
2018-05-10,500.99,32.05971,34.8732,Jerusalem
2018-05-10,3798.83,40.67705,-73.89125,New York
2018-05-10,1174.5,40.67705,-73.89125,New York
2018-05-10,2536.4,40.67705,-73.89125,New York
2018-05-10,4057.4,18.00747,-76.78319,Jamaica
2018-05-10,4831.77,41.14676,-73.49484,New York
2018-05-10,2363.3,55.25,24.75,Vilnius
2018-05-11,480.19,41.14676,-73.49484,New York
2018-05-11,3921.5,46.23899,-63.13414,Halifax
2018-05-11,2739.27,40.67705,-73.89125,New York
2018-05-11,-992.49,53.16167,6.76111,Amsterdam
2018-05-11,-306.39,55.25,24.75,Vilnius
2018-05-11,4548.27,18.00747,-76.78319,Jamaica
2018-05-11,1406.52,6.95194,121.96361,Manila
2018-05-11,4204.16,18.00747,-76.78319,Jamaica
2018-05-11,2309.36,32.05971,34.8732,Jerusalem
2018-05-11,3833.2,6.95194,121.96361,Manila
2018-05-11,-216.31,36.06523,-119.01677,Los Angeles
2018-05-11,23.15,44.98901,38.94324,Moscow
2018-05-11,3955.55,46.23899,-63.13414,Halifax
2018-05-11,2460.99,53.16167,6.76111,Amsterdam
2018-05-11,1796.63,18.00747,-76.78319,Jamaica
2018-05-11,4618.67,41.14676,-73.49484,New York
2018-05-11,4568.5,40.67705,-73.89125,New York
2018-05-11,2924.61,-25.42944,-50.00639,Sao Paulo
2018-05-11,3094.86,6.95194,121.96361,Manila
2018-05-11,785.73,18.00747,-76.78319,Jamaica
2018-05-11,-506.39,32.05971,34.8732,Jerusalem
2018-05-11,2375.6,20.88953,-156.47432,Honolulu
2018-05-11,2948.95,53.16167,6.76111,Amsterdam
2018-05-11,3262.8,20.88953,-156.47432,Honolulu
2018-05-11,3641.75,46.23899,-63.13414,Halifax
2018-05-11,1879.55,20.88953,-156.47432,Honolulu
2018-05-11,4616.29,53.16167,6.76111,Amsterdam
2018-05-11,-7.35,55.25,24.75,Vilnius
2018-05-11,925.58,55.25,24.75,Vilnius
2018-05-11,383.1,32.05971,34.8732,Jerusalem
2018-05-12,-422.99,53.16167,6.76111,Amsterdam
2018-05-12,4010.13,6.95194,121.96361,Manila
2018-05-12,2325.67,53.16167,6.76111,Amsterdam
2018-05-12,2130.56,6.95194,121.96361,Manila
2018-05-12,1814.42,46.23899,-63.13414,Halifax
2018-05-12,-134.7,53.16167,6.76111,Amsterdam
2018-05-12,1073.39,33.86419,48.26258,Tehran
2018-05-12,-121.76,41.14676,-73.49484,New York
2018-05-12,4786.67,41.14676,-73.49484,New York
2018-05-12,715.51,32.05971,34.8732,Jerusalem
2018-05-12,3050.15,53.16167,6.76111,Amsterdam
2018-05-12,545.6,18.00747,-76.78319,Jamaica
2018-05-12,855.43,-25.42944,-50.00639,Sao Paulo
2018-05-12,254.94,32.05971,34.8732,Jerusalem
2018-05-12,594.97,-25.42944,-50.00639,Sao Paulo
2018-05-12,-73.93,36.06523,-119.01677,Los Angeles
2018-05-12,270.49,41.14676,-73.49484,New York
2018-05-12,-876.4,40.67705,-73.89125,New York
2018-05-12,4638.69,46.23899,-63.13414,Halifax
2018-05-12,4937.57,6.95194,121.96361,Manila
2018-05-12,-346.43,36.06523,-119.01677,Los Angeles
2018-05-12,2746.62,44.98901,38.94324,Moscow
2018-05-12,3134.51,-25.42944,-50.00639,Sao Paulo
2018-05-12,758.78,20.88953,-156.47432,Honolulu
2018-05-12,74.82,6.95194,121.96361,Manila
2018-05-12,-821.61,6.95194,121.96361,Manila
2018-05-12,3409.67,46.23899,-63.13414,Halifax
2018-05-12,2863.34,41.14676,-73.49484,New York
2018-05-12,3770.34,41.14676,-73.49484,New York
2018-05-12,1419.11,55.25,24.75,Vilnius
2018-05-12,817.55,41.14676,-73.49484,New York
2018-05-12,865.44,18.00747,-76.78319,Jamaica
2018-05-12,1599.85,55.25,24.75,Vilnius
2018-05-12,2525.66,40.67705,-73.89125,New York
2018-05-12,-325.86,44.98901,38.94324,Moscow
2018-05-12,4168.47,41.14676,-73.49484,New York
2018-05-12,4013.79,36.06523,-119.01677,Los Angeles
2018-05-12,3611.99,-25.42944,-50.00639,Sao Paulo
2018-05-12,-503.7,55.25,24.75,Vilnius
2018-05-12,1.61,32.05971,34.8732,Jerusalem
2018-05-12,3228.9,36.06523,-119.01677,Los Angeles
2018-05-12,288.16,44.98901,38.94324,Moscow
2018-05-12,-812.47,53.16167,6.76111,Amsterdam
2018-05-12,-768.17,41.14676,-73.49484,New York
2018-05-12,1084.47,32.05971,34.8732,Jerusalem
2018-05-12,897.9,41.14676,-73.49484,New York
2018-05-12,2716.46,55.25,24.75,Vilnius
2018-05-12,-811.73,44.98901,38.94324,Moscow
2018-05-12,3062.45,33.86419,48.26258,Tehran
2018-05-13,1207.43,6.95194,121.96361,Manila
2018-05-13,2869.27,55.25,24.75,Vilnius
2018-05-13,1148.61,44.98901,38.94324,Moscow
2018-05-13,4406.34,36.06523,-119.01677,Los Angeles
2018-05-13,1558.16,46.23899,-63.13414,Halifax
2018-05-13,2503.2,33.86419,48.26258,Tehran
2018-05-13,2342.27,44.98901,38.94324,Moscow
2018-05-13,2695.77,33.86419,48.26258,Tehran
2018-05-13,-655.12,33.86419,48.26258,Tehran
2018-05-13,-305.86,18.00747,-76.78319,Jamaica
2018-05-13,725.95,41.14676,-73.49484,New York
2018-05-13,2435.61,33.86419,48.26258,Tehran
2018-05-13,3161.37,33.86419,48.26258,Tehran
2018-05-13,-464.82,55.25,24.75,Vilnius
2018-05-13,2644.88,36.06523,-119.01677,Los Angeles
2018-05-13,1783.73,33.86419,48.26258,Tehran
2018-05-13,2706.74,20.88953,-156.47432,Honolulu
2018-05-13,2940.14,6.95194,121.96361,Manila
2018-05-13,2396.38,46.23899,-63.13414,Halifax
2018-05-13,1056.73,32.05971,34.8732,Jerusalem
2018-05-13,4495.12,33.86419,48.26258,Tehran
2018-05-13,1739.47,40.67705,-73.89125,New York
2018-05-13,516.63,18.00747,-76.78319,Jamaica
2018-05-13,107.8,20.88953,-156.47432,Honolulu
2018-05-14,-551.18,32.05971,34.8732,Jerusalem
2018-05-14,-439.88,6.95194,121.96361,Manila
2018-05-14,4953.66,41.14676,-73.49484,New York
2018-05-14,-43.11,44.98901,38.94324,Moscow
2018-05-14,3384.87,36.06523,-119.01677,Los Angeles
2018-05-14,4596.91,55.25,24.75,Vilnius
2018-05-14,4137.23,46.23899,-63.13414,Halifax
2018-05-14,1475.8,36.06523,-119.01677,Los Angeles
2018-05-14,-300.95,32.05971,34.8732,Jerusalem
2018-05-14,2515.68,20.88953,-156.47432,Honolulu
2018-05-14,2798.23,55.25,24.75,Vilnius
2018-05-14,711.84,36.06523,-119.01677,Los Angeles
2018-05-14,-542.0,20.88953,-156.47432,Honolulu
2018-05-14,1987.64,41.14676,-73.49484,New York
2018-05-14,4060.42,53.16167,6.76111,Amsterdam
2018-05-14,4214.33,55.25,24.75,Vilnius
2018-05-14,275.72,55.25,24.75,Vilnius
2018-05-14,468.94,18.00747,-76.78319,Jamaica
2018-05-14,57.28,33.86419,48.26258,Tehran
2018-05-14,1037.55,46.23899,-63.13414,Halifax
2018-05-14,-750.3,55.25,24.75,Vilnius
2018-05-14,3060.62,40.67705,-73.89125,New York
2018-05-14,3496.12,40.67705,-73.89125,New York
2018-05-14,2993.37,46.23899,-63.13414,Halifax
2018-05-14,2220.87,46.23899,-63.13414,Halifax
2018-05-14,1701.72,32.05971,34.8732,Jerusalem
2018-05-14,-736.25,32.05971,34.8732,Jerusalem
2018-05-14,2702.77,-25.42944,-50.00639,Sao Paulo
2018-05-14,3303.81,55.25,24.75,Vilnius
2018-05-14,2597.7,40.67705,-73.89125,New York
2018-05-14,-908.14,41.14676,-73.49484,New York
2018-05-14,155.83,-25.42944,-50.00639,Sao Paulo
2018-05-14,4403.53,-25.42944,-50.00639,Sao Paulo
2018-05-14,4362.13,53.16167,6.76111,Amsterdam
2018-05-14,3709.41,41.14676,-73.49484,New York
2018-05-14,3968.66,41.14676,-73.49484,New York
2018-05-14,-787.65,55.25,24.75,Vilnius
2018-05-15,2388.72,18.00747,-76.78319,Jamaica
2018-05-15,-228.55,18.00747,-76.78319,Jamaica
2018-05-15,-423.22,40.67705,-73.89125,New York
2018-05-15,2050.41,6.95194,121.96361,Manila
2018-05-15,3945.92,36.06523,-119.01677,Los Angeles
2018-05-15,509.58,33.86419,48.26258,Tehran
2018-05-15,578.1,32.05971,34.8732,Jerusalem
2018-05-15,3508.75,55.25,24.75,Vilnius
2018-05-15,482.28,20.88953,-156.47432,Honolulu
2018-05-15,-947.7,41.14676,-73.49484,New York
2018-05-15,-313.59,46.23899,-63.13414,Halifax
2018-05-15,127.21,36.06523,-119.01677,Los Angeles
2018-05-15,3647.89,46.23899,-63.13414,Halifax
2018-05-15,3604.95,20.88953,-156.47432,Honolulu
2018-05-15,1785.95,53.16167,6.76111,Amsterdam
2018-05-15,2156.88,53.16167,6.76111,Amsterdam
2018-05-15,174.81,55.25,24.75,Vilnius
2018-05-15,2329.73,18.00747,-76.78319,Jamaica
2018-05-15,574.0,20.88953,-156.47432,Honolulu
2018-05-15,4218.17,53.16167,6.76111,Amsterdam
2018-05-15,2811.36,32.05971,34.8732,Jerusalem
2018-05-15,4964.9,46.23899,-63.13414,Halifax
2018-05-15,3021.71,41.14676,-73.49484,New York
2018-05-15,689.18,-25.42944,-50.00639,Sao Paulo
2018-05-15,3276.4,55.25,24.75,Vilnius
2018-05-15,3084.2,46.23899,-63.13414,Halifax
2018-05-15,2541.36,32.05971,34.8732,Jerusalem
2018-05-15,-126.44,32.05971,34.8732,Jerusalem
2018-05-15,368.64,40.67705,-73.89125,New York
2018-05-15,4899.55,44.98901,38.94324,Moscow
2018-05-16,-160.56,44.98901,38.94324,Moscow
2018-05-16,-789.72,32.05971,34.8732,Jerusalem
2018-05-16,3004.77,55.25,24.75,Vilnius
2018-05-16,3949.84,36.06523,-119.01677,Los Angeles
2018-05-16,723.79,-25.42944,-50.00639,Sao Paulo
2018-05-16,2667.1,33.86419,48.26258,Tehran
2018-05-16,4594.6,20.88953,-156.47432,Honolulu
2018-05-16,622.6,46.23899,-63.13414,Halifax
2018-05-16,337.5,32.05971,34.8732,Jerusalem
2018-05-16,-527.16,41.14676,-73.49484,New York
2018-05-16,1514.71,32.05971,34.8732,Jerusalem
2018-05-16,3957.19,-25.42944,-50.00639,Sao Paulo
2018-05-16,2326.39,53.16167,6.76111,Amsterdam
2018-05-16,2348.95,-25.42944,-50.00639,Sao Paulo
2018-05-16,-488.97,55.25,24.75,Vilnius
2018-05-16,4338.53,32.05971,34.8732,Jerusalem
2018-05-16,4933.92,55.25,24.75,Vilnius
2018-05-16,3173.84,55.25,24.75,Vilnius
2018-05-16,715.65,36.06523,-119.01677,Los Angeles
2018-05-16,1887.79,46.23899,-63.13414,Halifax
2018-05-16,3801.64,55.25,24.75,Vilnius
2018-05-16,-665.88,44.98901,38.94324,Moscow
2018-05-16,-486.29,36.06523,-119.01677,Los Angeles
2018-05-16,4645.48,18.00747,-76.78319,Jamaica
2018-05-16,1193.93,55.25,24.75,Vilnius
2018-05-16,1359.69,20.88953,-156.47432,Honolulu
2018-05-16,974.23,6.95194,121.96361,Manila
2018-05-16,-820.69,33.86419,48.26258,Tehran
2018-05-16,3735.14,44.98901,38.94324,Moscow
2018-05-16,3922.82,41.14676,-73.49484,New York
2018-05-16,1790.81,55.25,24.75,Vilnius
2018-05-16,689.71,6.95194,121.96361,Manila
2018-05-16,-688.17,6.95194,121.96361,Manila
2018-05-16,2664.53,46.23899,-63.13414,Halifax
2018-05-17,267.33,36.06523,-119.01677,Los Angeles
2018-05-17,1695.49,36.06523,-119.01677,Los Angeles
2018-05-17,313.45,18.00747,-76.78319,Jamaica
2018-05-17,-911.21,20.88953,-156.47432,Honolulu
2018-05-17,3949.96,18.00747,-76.78319,Jamaica
2018-05-17,-85.67,18.00747,-76.78319,Jamaica
2018-05-17,382.36,40.67705,-73.89125,New York
2018-05-17,-351.35,55.25,24.75,Vilnius
2018-05-17,4570.92,46.23899,-63.13414,Halifax
2018-05-17,4744.34,46.23899,-63.13414,Halifax
2018-05-17,4400.19,41.14676,-73.49484,New York
2018-05-17,4519.22,53.16167,6.76111,Amsterdam
2018-05-17,2883.53,41.14676,-73.49484,New York
2018-05-17,4036.89,46.23899,-63.13414,Halifax
2018-05-17,2842.75,40.67705,-73.89125,New York
2018-05-17,293.64,36.06523,-119.01677,Los Angeles
2018-05-17,1503.37,36.06523,-119.01677,Los Angeles
2018-05-17,1213.48,32.05971,34.8732,Jerusalem
2018-05-17,4815.28,33.86419,48.26258,Tehran
2018-05-17,299.4,44.98901,38.94324,Moscow
2018-05-17,3822.91,18.00747,-76.78319,Jamaica
2018-05-18,419.46,18.00747,-76.78319,Jamaica
2018-05-18,3379.66,33.86419,48.26258,Tehran
2018-05-18,-458.83,20.88953,-156.47432,Honolulu
2018-05-18,3943.9,46.23899,-63.13414,Halifax
2018-05-18,-102.46,55.25,24.75,Vilnius
2018-05-18,-565.55,33.86419,48.26258,Tehran
2018-05-18,4047.13,32.05971,34.8732,Jerusalem
2018-05-18,-849.39,53.16167,6.76111,Amsterdam
2018-05-18,4111.65,6.95194,121.96361,Manila
2018-05-18,569.82,20.88953,-156.47432,Honolulu
2018-05-18,3160.61,18.00747,-76.78319,Jamaica
2018-05-18,1393.82,46.23899,-63.13414,Halifax
2018-05-18,3905.83,36.06523,-119.01677,Los Angeles
2018-05-18,841.29,55.25,24.75,Vilnius
2018-05-18,-658.3,44.98901,38.94324,Moscow
2018-05-18,1023.62,18.00747,-76.78319,Jamaica
2018-05-18,3821.18,46.23899,-63.13414,Halifax
2018-05-18,3352.8,36.06523,-119.01677,Los Angeles
2018-05-18,2119.96,55.25,24.75,Vilnius
2018-05-18,-108.67,-25.42944,-50.00639,Sao Paulo
2018-05-18,3504.42,40.67705,-73.89125,New York
2018-05-18,1186.39,20.88953,-156.47432,Honolulu
2018-05-18,4049.2,-25.42944,-50.00639,Sao Paulo
2018-05-18,743.98,18.00747,-76.78319,Jamaica
2018-05-18,221.19,41.14676,-73.49484,New York
2018-05-18,-745.49,41.14676,-73.49484,New York
2018-05-18,1641.58,-25.42944,-50.00639,Sao Paulo
2018-05-18,4825.53,53.16167,6.76111,Amsterdam
2018-05-18,2406.48,18.00747,-76.78319,Jamaica
2018-05-18,3304.3,32.05971,34.8732,Jerusalem
2018-05-18,3704.59,18.00747,-76.78319,Jamaica
2018-05-18,1103.1,18.00747,-76.78319,Jamaica
2018-05-18,1572.94,18.00747,-76.78319,Jamaica
2018-05-18,894.75,41.14676,-73.49484,New York
2018-05-19,3034.18,20.88953,-156.47432,Honolulu
2018-05-19,302.76,-25.42944,-50.00639,Sao Paulo
2018-05-19,1587.35,41.14676,-73.49484,New York
2018-05-19,1011.75,36.06523,-119.01677,Los Angeles
2018-05-19,3651.74,6.95194,121.96361,Manila
2018-05-19,688.71,53.16167,6.76111,Amsterdam
2018-05-19,-529.41,40.67705,-73.89125,New York
2018-05-19,2043.66,33.86419,48.26258,Tehran
2018-05-19,-698.39,6.95194,121.96361,Manila
2018-05-19,2639.71,20.88953,-156.47432,Honolulu
2018-05-19,983.71,46.23899,-63.13414,Halifax
2018-05-19,4856.3,55.25,24.75,Vilnius
2018-05-19,4255.48,20.88953,-156.47432,Honolulu
2018-05-19,1161.64,36.06523,-119.01677,Los Angeles
2018-05-19,4148.62,32.05971,34.8732,Jerusalem
2018-05-19,1298.4,41.14676,-73.49484,New York
2018-05-19,-9.73,32.05971,34.8732,Jerusalem
2018-05-19,454.89,40.67705,-73.89125,New York
2018-05-19,-92.74,41.14676,-73.49484,New York
2018-05-19,2721.77,18.00747,-76.78319,Jamaica
2018-05-19,-789.69,-25.42944,-50.00639,Sao Paulo
2018-05-19,4778.89,53.16167,6.76111,Amsterdam
2018-05-19,3668.69,33.86419,48.26258,Tehran
2018-05-19,-953.9,41.14676,-73.49484,New York
2018-05-19,-926.49,44.98901,38.94324,Moscow
2018-05-19,3205.18,46.23899,-63.13414,Halifax
2018-05-19,2791.68,18.00747,-76.78319,Jamaica
2018-05-19,2943.18,40.67705,-73.89125,New York
2018-05-19,243.87,41.14676,-73.49484,New York
2018-05-19,2465.92,33.86419,48.26258,Tehran
2018-05-19,4590.84,55.25,24.75,Vilnius
2018-05-19,2975.42,46.23899,-63.13414,Halifax
2018-05-19,-191.6,20.88953,-156.47432,Honolulu
2018-05-19,3946.6,53.16167,6.76111,Amsterdam
2018-05-19,776.71,33.86419,48.26258,Tehran
2018-05-19,-507.27,20.88953,-156.47432,Honolulu
2018-05-20,1985.8,36.06523,-119.01677,Los Angeles
2018-05-20,537.4,36.06523,-119.01677,Los Angeles
2018-05-20,685.78,6.95194,121.96361,Manila
2018-05-20,3734.63,36.06523,-119.01677,Los Angeles
2018-05-20,-457.89,6.95194,121.96361,Manila
2018-05-20,-746.62,40.67705,-73.89125,New York
2018-05-20,-323.1,36.06523,-119.01677,Los Angeles
2018-05-20,2665.95,46.23899,-63.13414,Halifax
2018-05-20,1902.3,44.98901,38.94324,Moscow
2018-05-20,1445.59,6.95194,121.96361,Manila
2018-05-20,134.49,41.14676,-73.49484,New York
2018-05-20,4948.25,53.16167,6.76111,Amsterdam
2018-05-20,4162.63,32.05971,34.8732,Jerusalem
2018-05-20,2962.67,53.16167,6.76111,Amsterdam
2018-05-20,-149.4,36.06523,-119.01677,Los Angeles
2018-05-20,872.15,41.14676,-73.49484,New York
2018-05-20,2115.41,53.16167,6.76111,Amsterdam
2018-05-20,-253.13,44.98901,38.94324,Moscow
2018-05-20,2305.92,6.95194,121.96361,Manila
2018-05-20,2690.6,33.86419,48.26258,Tehran
2018-05-20,3813.13,55.25,24.75,Vilnius
2018-05-20,2762.62,6.95194,121.96361,Manila
2018-05-20,3007.7,20.88953,-156.47432,Honolulu
2018-05-20,1783.4,55.25,24.75,Vilnius
2018-05-20,728.1,55.25,24.75,Vilnius
2018-05-20,2856.65,18.00747,-76.78319,Jamaica
2018-05-20,3473.45,6.95194,121.96361,Manila
2018-05-20,4620.3,33.86419,48.26258,Tehran
2018-05-20,545.53,32.05971,34.8732,Jerusalem
2018-05-20,4782.18,6.95194,121.96361,Manila
2018-05-20,130.29,18.00747,-76.78319,Jamaica
2018-05-20,3071.68,40.67705,-73.89125,New York
2018-05-20,-748.55,53.16167,6.76111,Amsterdam
2018-05-20,2132.41,41.14676,-73.49484,New York
2018-05-20,3128.25,18.00747,-76.78319,Jamaica
2018-05-20,2891.54,41.14676,-73.49484,New York
2018-05-20,469.88,32.05971,34.8732,Jerusalem
2018-05-20,-822.18,18.00747,-76.78319,Jamaica
2018-05-21,-76.47,32.05971,34.8732,Jerusalem
2018-05-21,1692.46,40.67705,-73.89125,New York
2018-05-21,2132.82,20.88953,-156.47432,Honolulu
2018-05-21,-413.56,46.23899,-63.13414,Halifax
2018-05-21,1158.74,41.14676,-73.49484,New York
2018-05-21,247.45,41.14676,-73.49484,New York
2018-05-21,3824.99,36.06523,-119.01677,Los Angeles
2018-05-21,4858.51,41.14676,-73.49484,New York
2018-05-21,3562.6,-25.42944,-50.00639,Sao Paulo
2018-05-21,3759.27,46.23899,-63.13414,Halifax
2018-05-21,988.94,18.00747,-76.78319,Jamaica
2018-05-21,3130.8,33.86419,48.26258,Tehran
2018-05-21,334.76,20.88953,-156.47432,Honolulu
2018-05-21,3050.81,46.23899,-63.13414,Halifax
2018-05-21,4238.3,53.16167,6.76111,Amsterdam
2018-05-21,4896.5,53.16167,6.76111,Amsterdam
2018-05-21,4377.8,36.06523,-119.01677,Los Angeles
2018-05-21,3289.48,6.95194,121.96361,Manila
